ID_REDUTOR_VELOCIDADE;NUM_PROJETO_OPERACIONAL;ENDERECO_REFERENCIA;BAIRRO;REFERENCIA_LOCALIZACAO;DATA_IMPLANTACAO;DATA_ULTIMA_MANUTENCAO;GEOMETRIA
4026;18-VHF-0060954-2015;RUA GERALDA RODRIGUES DA COSTA, 337;CENÁCULO;ENTRE RUA HERACLES E RUA MADRE TEREZA;2021-12-02 00:00:00;;LINESTRING (608247.39 7809374.22, 608252.68 7809381.11)
4028;26-VHF-0004250-2015;RUA BORBOREMA, 56;RENASCENÇA;ENTRE RUA PANEMA E RUA JEQUIRICA;2015-06-22 00:00:00;;LINESTRING (611173.52 7799883.67, 611172.78 7799876.72)
4029;22-HF-0000082-2018;RUA ENGRACIA COSTA E SILVA, 16;VALE DO JATOBÁ;ENTRE RUA OTAVIANO RODRIGUES DE SOUZA E RUA FRANCISCO MARTINS MARQUES;2019-09-11 00:00:00;;LINESTRING (600271.27 7787691.30, 600277.78 7787691.36)
4030;18-VHF-088264T-2018;RUA RADIALISTA MACLEREVSKI, 71;CÉU AZUL;ENTRE RUA RADIALISTA MOREIRA SOBRINHO E RUA MARIA GERTRUDES SANTOS;2019-07-18 00:00:00;;LINESTRING (604294.91 7808896.34, 604288.61 7808900.14)
4031;22-VHF-0046470-2010;AVE AGAVE, 43;OLARIA;ENTRE RUA FREIXO E RUA ACAFRAO;2011-03-29 00:00:00;;LINESTRING (601347.40 7789174.87, 601344.08 7789182.89)
4032;;RUA AGENOR ALVES, 58;NAZARÉ;ENTRE RUA DIOGENES E RUA CONCEICAO TEODORO;;2022-06-29 00:00:00;LINESTRING (615566.31 7804246.92, 615565.50 7804249.93, 615564.49 7804253.65)
4034;22-VHF-154431T-2019;RUA PASTOR JOSE RUFINO, 109;CONJUNTO BONSUCESSO;ENTRE RUA QUATRO E AVE CANAL;2020-03-17 00:00:00;;LINESTRING (605469.71 7790665.15, 605464.26 7790669.49)
4035;17-VHF-0039792-2010;RUA RAPOSO BOCARRO, 77;NOVA CACHOEIRINHA;ENTRE RUA MARTINHO DE MENDONCA E RUA ANDRE DE MELO E CASTRO;2012-09-10 00:00:00;;LINESTRING (609549.85 7801165.79, 609552.88 7801171.65)
4036;26-VHF-0013789-2014;RUA AGENOR JOSE DOS ANJOS, 39;SANTA CRUZ;ENTRE RUA MARIA JOSE GOMES E RUA CONEGO SANTANA;2015-07-06 00:00:00;;LINESTRING (610563.50 7801938.24, 610557.85 7801940.85)
4037;03-VHF-0000019-2017;RUA BRANCA, 221;VITÓRIA;ENTRE RUA AZUL E RUA CINZA;2017-03-29 00:00:00;;LINESTRING (616977.33 7803576.00, 616984.17 7803573.77)
4038;;AVE DOM JOSE GASPAR, 60;MINAS BRASIL;ENTRE AVE RESSACA E RUA CASCAVEL;;2019-01-02 00:00:00;LINESTRING (605944.53 7797023.42, 605952.70 7797016.36)
4039;22-VHF-0066183-2014; , ;;ENTRE RUA CARLOS PINTO COELHO E RUA NILSON MACHADO;2015-04-23 00:00:00;;LINESTRING (600290.85 7787495.51, 600294.01 7787495.47)
4040;22-VHF-095704T-2018;RUA FALCAO, 60;FLÁVIO MARQUES LISBOA;ENTRE PCA MARABU E RUA ANGELINA MOYSES SAFAR;2019-11-28 00:00:00;;LINESTRING (604677.28 7788632.01, 604673.38 7788637.00)
4041;22-VHF-141901T-2019;RUA RAIMUNDO EDUARDO DA SILVA, 13;VILA PINHO;ENTRE RUA OTAVIANO DE CARVALHO E RUA M;2020-01-10 00:00:00;;LINESTRING (601965.63 7788258.87, 601971.60 7788262.82)
4042;;RUA SANTO INACIO DE LOYOLA, 50;CONJUNTO FLORAMAR;ENTRE BEC FLOR DO MAR E BEC FLOR DAS TULIPAS;;2015-08-20 00:00:00;LINESTRING (611924.07 7806973.12, 611929.23 7806967.94)
4043;22-VHF-0034350-2012;RUA SILVESTRE TEODORO DE SOUZA, 77;INDEPENDÊNCIA;ENTRE RUA ELAINE CRISTINA DA SILVA E RUA SIMONE ALVES DE OLIVEIRA;2013-03-19 00:00:00;;LINESTRING (601933.73 7786565.91, 601937.89 7786571.50)
4046;22-VHF-0009218-2013;RUA ALEIXO LOURENCO DE GOUVEIA, 62;CARDOSO;ENTRE RUA BRUSQUE E RUA TUBARAO;2013-07-25 00:00:00;;LINESTRING (604261.61 7787877.98, 604263.65 7787871.13)
4047;17-VHF-0044767-2008;AVE BRIGADEIRO EDUARDO GOMES, 200;DOM BOSCO;ENTRE RUA ARINOS E RUA IMBUIA;2011-06-28 00:00:00;;LINESTRING (604846.10 7797365.03, 604835.83 7797358.08)
4048;;RUA JULIO PIRES MALTA, 74;RIO BRANCO;ENTRE RUA MARCIO LIMA PAIXAO E RUA DANTE GRASSI;;2022-05-06 00:00:00;LINESTRING (607118.84 7808749.68, 607115.45 7808741.24)
4049;22-VHF-073124T-2018;RUA CAMILO GOMES NOGUEIRA, 63;ITAIPU;ENTRE RUA LUIZA PIRRI E RUA VIRGINIA DE MATOS;2019-10-04 00:00:00;;LINESTRING (599613.63 7789052.69, 599618.97 7789057.41)
4050;17-VHF-169579T-2019;AVE DANDARA, 66;DANDARA;ENTRE RUA PEDRO PEDREIRO E RUA CHE GUEVARA;2020-04-22 00:00:00;;LINESTRING (603570.26 7807023.78, 603571.88 7807028.77)
4051;22-VHF-066868T-2018;RUA EMBU, 63;JATOBÁ;ENTRE RUA LINS E RUA AGUAS DA PRATA;2018-10-11 00:00:00;;LINESTRING (599021.65 7789064.47, 599014.08 7789063.27)
4052;;RUA GREGORIO DE CASTRO, 29;CACHOEIRINHA;ENTRE RUA CORONEL FIGUEIREDO E RUA GOMES FREIRE;;2015-11-27 00:00:00;LINESTRING (610022.17 7801580.15, 610025.87 7801586.09)
4053;22-VHF-0009906-2010;RUA BANDEIRA DO SUL, 195;ARAGUAIA;ENTRE RUA LISIO BARRETO E RUA DAVID FONSECA;2010-10-06 00:00:00;;LINESTRING (604678.85 7789537.39, 604674.86 7789532.23)
4054;17-VHF-271425T-2020;RUA GERALDO OROZIMBO, 56;DANDARA;ENTRE RUA DOS QUILOMBOS E RUA PROFESSOR FABIO ALVES;2021-03-11 00:00:00;;LINESTRING (603505.59 7807291.45, 603500.62 7807292.92)
4055;22-VHF-048487T-2018;RUA MADRE PAULINA, 105;DIAMANTE;ENTRE RUA DONA AMBROZINA E RUA MARIA COLARES PACHECO;2019-04-02 00:00:00;;LINESTRING (601216.77 7789879.18, 601224.82 7789879.84)
4056;22-VHF-0000069-2009;RUA MADRE PAULINA, 105;DIAMANTE;ENTRE RUA DONA AMBROZINA E RUA MARIA COLARES PACHECO;2009-09-23 00:00:00;2015-06-25 00:00:00;LINESTRING (601216.77 7789879.18, 601224.82 7789879.84)
4057;18-VHF-0059245-2014;RUA ALMERIA, 59;EUROPA;ENTRE AVE BALEARES E RUA TORREMOLINOS;2015-03-19 00:00:00;;LINESTRING (607995.28 7809563.75, 607991.21 7809557.77)
4059;22-VHF-067293T-2018;RUA JOAO DE DEUS TAVARES, 70;CARDOSO;ENTRE RUA ROBERTO BARBOSA FILHO E VDP QUATRO MIL TREZENTOS E QUARENTA E CINCO;2018-05-10 00:00:00;;LINESTRING (603850.84 7788453.54, 603845.12 7788452.56)
4060;17-VHF-137468T-2019;RUA MANOEL EUSTAQUIO, 93;SANTA AMÉLIA;ENTRE RUA VIRGILIO DE MELO FRANCO E RUA BARAO DE CAMARGOS;2020-08-26 00:00:00;;LINESTRING (606483.00 7805376.02, 606478.55 7805370.60)
4061;22-VHF-066826T-2018;AVE DELFINO FRANCISCO XAVIER, 475;VALE DO JATOBÁ;ENTRE AVE DJALMA VIEIRA CRISTO E RUA PASTOR WELINGTON GONCALVES;2019-08-08 00:00:00;;LINESTRING (600883.20 7787471.38, 600889.84 7787472.01)
4062;17-VHF-0038783-2012;RUA DELIO VIEIRA SALOMON, 67;NOVO GLÓRIA;ENTRE RUA ORDALIA E RUA GUARARAPES;2012-09-18 00:00:00;;LINESTRING (603086.30 7798790.98, 603093.74 7798794.03)
4346;17-VHF-0000073-2017;RUA CIRILO GASPAR DE ARAUJO, 141;APARECIDA SÉTIMA SEÇÃO;ENTRE RUA MARIANA BARCELOS E RUA CLAUDIO ANTONIO;2018-02-19 00:00:00;;LINESTRING (608683.85 7800058.56, 608679.34 7800053.75)
4348;18-VHF-0019964-2015;RUA LUIZ DE MELLO MATTOS, 146;PLANALTO;ENTRE RUA PROFESSOR TRISTAO DA CUNHA E  ;2016-04-19 00:00:00;;LINESTRING (610441.96 7805968.22, 610444.18 7805962.40)
8388;;AVE ANTONIO FRANCISCO LISBOA, 102;BANDEIRANTES;ENTRE RUA JOAO GARZON E RUA JUIZ JARBAS LADEIRA;;2019-03-26 00:00:00;LINESTRING (604338.18 7804205.46, 604333.66 7804200.89)
4351;26-VH-0026448-2007;RUA PENALVA, 91;SÃO GABRIEL;ENTRE RUA CASTANHAL E  ;2008-10-08 00:00:00;2017-12-12 00:00:00;LINESTRING (614601.77 7804292.87, 614603.42 7804296.50, 614604.89 7804299.73)
4352;17-VHF-339780T-2021;RUA DO ENCONTRO, 138;JARDIM SÃO JOSÉ;ENTRE RUA DO BATISMO E RUA DA ANUNCIACAO;2021-12-28 00:00:00;;LINESTRING (605351.90 7798658.99, 605347.49 7798663.76)
4353;19-VHF-0000508-2018;RUA LOURDES GONCALVES BARBOSA, 155;JARDIM VITÓRIA;ENTRE RUA SETECENTOS E QUARENTA E SEIS E RUA SOLDADO VALTER PEREIRA;2018-10-05 00:00:00;;LINESTRING (618118.84 7803902.33, 618110.41 7803903.96)
4354;22-VHF-0045087-2012;AVE RAIMUNDO PEDRO RODRIGUES, 166;INDEPENDÊNCIA;ENTRE RUA FLOR DE MARACUJA E RUA FLOR DE ANTURIO;2013-03-12 00:00:00;;LINESTRING (601802.47 7785905.08, 601805.29 7785897.61)
4355;18-VHF-0059412-2014;RUA DALVA DE MATOS, 139;PIRATININGA;ENTRE RUA DORA E RUA MARIA FLORIPES;2015-03-19 00:00:00;;LINESTRING (606046.03 7808421.53, 606038.87 7808419.98)
4356;26-VHF-307817T-2021;RUA FRANCISCO RODRIGUES DE MIRANDA, 165;DOM JOAQUIM;ENTRE RUA GAVINO MUDADO FILHO E RUA ALEXANDRINO DE OLIVEIRA NETO;2021-07-19 00:00:00;;LINESTRING (613742.76 7801666.65, 613738.72 7801660.67)
4357;22-VHF-0051955-2015;RUA LIBERDADE, 150;JARDIM LIBERDADE;ENTRE RUA EBENEZER E RUA DA PAZ;2016-05-20 00:00:00;;LINESTRING (606452.04 7788516.55, 606459.42 7788516.71)
4358;18-VHF-0019964-2015;RUA LUIZ DE MELLO MATTOS, 150;PLANALTO;ENTRE   E RUA WILSON SOARES FERNANDES;2016-04-19 00:00:00;;LINESTRING (610547.23 7806007.70, 610549.75 7806001.02)
4359;26-VHF-0010496-2015;RUA SANTOS ANJOS, 133;SÃO GABRIEL;ENTRE RUA ANAPURUS E RUA OPERARIO SILVA;2015-09-08 00:00:00;;LINESTRING (613539.14 7804062.60, 613543.96 7804067.56)
4360;17-VHF-169579T-2019;AVE DANDARA, 151;DANDARA;ENTRE RUA DOS SEM TERRA E RUA DOS PALESTINOS;2020-04-22 00:00:00;;LINESTRING (603760.10 7807069.97, 603758.60 7807077.63)
4361;22-VHF-0011112-2015;RUA JOSE OVIDIO GUERRA, 151;CARDOSO;ENTRE RUA TUBARAO E RUA BARAO DO MONTE ALTO;2015-07-31 00:00:00;;LINESTRING (604098.98 7787972.98, 604096.99 7787979.64)
4363;26-VHF-0001730-2014;RUA FRANCISCO LUIZ, 131;SANTA CRUZ;ENTRE RUA ALCIDES FERREIRA E RUA JOSE CLETO;2014-12-04 00:00:00;;LINESTRING (610925.49 7802189.07, 610922.88 7802190.06, 610919.03 7802191.54)
4364;;RUA HERBERT DE SOUZA, 80;SERRANO;ENTRE RUA DEPUTADO AUGUSTO GONCALVES E AVE HENFIL;;2012-09-10 00:00:00;LINESTRING (603163.95 7801769.53, 603161.97 7801775.42, 603159.52 7801782.72)
4365;;RUA MINUETO, 152;SANTA AMÉLIA;ENTRE RUA SONATA E RUA CANCAO;;2011-09-13 00:00:00;LINESTRING (607562.62 7806942.56, 607564.26 7806936.07)
4366;18-VHF-0045304-2009;RUA SAO JOAO BATISTA DO GLORIA, 236;PIRATININGA;ENTRE RUA POLONIA E RUA CONEGO TRINDADE;2010-04-22 00:00:00;2014-04-28 00:00:00;LINESTRING (605593.55 7808090.76, 605594.19 7808084.54)
4367;18-VHF-0043011-2015;RUA CHEFLERA, 153;ETELVINA CARNEIRO;ENTRE RUA ISABEL RASO E RUA AGUAS DE MARCO;2016-06-14 00:00:00;;LINESTRING (611678.17 7809294.19, 611678.44 7809300.66)
4368;18-VHF-127265T-2019;RUA CORONEL JOAQUIM DOS SANTOS, 147;CÉU AZUL;ENTRE RUA AVELINO GIAROLA E RUA LUIZ RODRIGUES ARAUJO;2021-01-14 00:00:00;;LINESTRING (604636.02 7807621.08, 604645.10 7807620.84)
4369;17-VHF-244696T-2020;RUA ESTOCOLMO, 153;TREVO;ENTRE RUA COPENHAGUE E RUA TOQUIO;2021-06-16 00:00:00;;LINESTRING (604156.23 7805887.60, 604150.27 7805888.58)
4371;17-VHF-0000080-2012;RUA PEQUIA, 153;SUZANA;ENTRE RUA PIRACEMA E AVE SUZANA;2012-09-18 00:00:00;;LINESTRING (611410.45 7803307.33, 611416.53 7803303.81)
4374;18-VHF-0031569-2016;RUA MATIAS DE ALBUQUERQUE, 95;CAMPO ALEGRE;ENTRE RUA CAJA E RUA ALCINDO GUANABARA;2018-03-28 00:00:00;;LINESTRING (610398.47 7806904.42, 610395.25 7806908.21)
4376;22-VHF-027357T-2018;RUA ROSA ROCHA CORDEIRO, 175;BRASIL INDUSTRIAL;ENTRE RUA JOSE BALBINO VIEIRA E RUA TRIUNFO;2018-10-16 00:00:00;;LINESTRING (603327.85 7788186.62, 603324.11 7788179.75)
4377;18-VHF-287653T-2020;RUA A, 152;NOVO LAJEDO;ENTRE RUA FLORESTA E RUA BOA VISTA;2021-02-03 00:00:00;;LINESTRING (614533.99 7806582.25, 614530.21 7806586.04)
4378;22-VHF-033959T-2018;RUA DOUTOR RIBEIRO PENA, 157;BAIRRO DAS INDÚSTRIAS I;ENTRE RUA FRANCISCO DE ASSIS LIMA E RUA PASTIFICIO VILMA;2019-11-26 00:00:00;;LINESTRING (603424.61 7793001.64, 603415.03 7792999.65)
4381;22-VHF-0000077-2018;RUA SEBASTIAO DOS SANTOS, 239;LINDÉIA;ENTRE RUA PROFESSOR JOSE MAURICIO E RUA SOLON CARDOSO NAVES;2018-10-16 00:00:00;2024-04-29 00:00:00;LINESTRING (598699.37 7790054.15, 598701.45 7790062.46)
4382;19-VHF-0001167-2020;AVE GENERAL OLIMPIO MOURAO FILHO, 178;ITAPOÃ;ENTRE RUA MARECHAL RONDON E RUA GEOLOGO THOMAZ DE AQUINO;2020-06-16 00:00:00;;LINESTRING (608942.76 7807006.14, 608933.05 7806999.13)
4384;26-VHF-073554T-2018;RUA LIRIO DA CRUZ, 165;RIBEIRO DE ABREU;ENTRE RUA CAPITAO DUARTE E RUA REMI PEREIRA LOPES;2019-07-17 00:00:00;;LINESTRING (614736.92 7806193.94, 614743.05 7806197.69)
4385;17-VHF-0222405-2022;AVE MIGUEL PERRELA, 170;CASTELO;ENTRE PCA PEDRO CARAM ZUQUIM E RUA CASTELO LINHARES;2022-11-21 00:00:00;;LINESTRING (604830.14 7801366.60, 604820.62 7801373.49)
4387;18-VHF-036601T-2017;RUA PINTOR RENATO LIMA, 160;NOVO TUPI;ENTRE RUA AUGUSTO MEYER E RUA SETE;2017-11-24 23:00:00;;LINESTRING (613843.63 7805740.43, 613837.34 7805744.22)
4389;18-VHF-0059094-2013;RUA ROSA NEJME BITAR, 165;JARDIM DOS COMERCIÁRIOS;ENTRE RUA BENVINDO GUIMARAES E RUA PEROLA;2014-03-13 00:00:00;;LINESTRING (607638.51 7811335.50, 607631.58 7811334.86)
4390;22-VHF-0000024-2020;RUA SILVESTRE BONFIM DOS SANTOS, 196;CASTANHEIRA;ENTRE RUA JOAO VAZ SOBRINHO E AVE PERIMETRAL;2021-07-19 00:00:00;;LINESTRING (601485.28 7788849.42, 601485.16 7788843.69)
8518;15-VHF-0005250-2015;RUA DOLOMITA, 115;CAMARGOS;ENTRE RUA LAFAIETE BRANDAO E PCA DOUTOR ADALBERTO FABEL;2017-10-27 00:00:00;;LINESTRING (603637.35 7794566.17, 603638.51 7794558.08)
4392;;RUA GERALDO ROSA FILHO, 161;MANGUEIRAS;ENTRE RUA MARINHO EVANGELISTA DA SILVA E RUA OSCAR GALDINO;;2016-01-16 00:00:00;LINESTRING (601049.34 7786594.84, 601048.63 7786601.78)
4394;22-VHF-0071954-2014;RUA GERALDO ROSA FILHO, 161;MANGUEIRAS;ENTRE RUA MARINHO EVANGELISTA DA SILVA E RUA OSCAR GALDINO;2015-11-05 00:00:00;;LINESTRING (601049.34 7786594.84, 601048.63 7786601.78)
4395;18-VHF-029747T-2017;RUA ITAMARATI, 162;PIRATININGA;ENTRE RUA ENGENHEIRO TEOFILO RIBEIRO E RUA GARCOM JOAO FERREIRA;2018-07-19 00:00:00;;LINESTRING (605218.64 7808842.64, 605212.02 7808839.17)
4396;;RUA JOSE ALVES, 137;JARDIM DOS COMERCIÁRIOS;ENTRE RUA JOAO SOARES LEAL E RUA LUCIO XAVIER DE OLIVEIRA;;2016-07-13 00:00:00;LINESTRING (607823.78 7811815.65, 607829.55 7811819.46)
4397;;RUA ANA PEREIRA MENEZES, 163;SÃO GABRIEL;ENTRE RUA WALTER IANNI E RUA ONESIMO SEPULVEDA E SILVA;;2017-11-24 00:00:00;LINESTRING (612999.82 7803679.53, 612996.08 7803686.69)
4399;22-VHF-0008592-2010;RUA EDUARDO CARLOS, 172;ARAGUAIA;ENTRE RUA CAPITAO ENEAS E RUA LISIO BARRETO;2011-11-21 00:00:00;;LINESTRING (604496.36 7789308.81, 604500.50 7789314.52)
4400;22-VHF-0038123T-2017;RUA PONTA GROSSA, 163;ARAGUAIA;ENTRE RUA LISIO BARRETO E RUA SANTA ALEXANDRINA;2018-03-27 00:00:00;;LINESTRING (604800.13 7789623.85, 604806.91 7789624.12)
4401;22-VHF-061045T-2018;RUA DOUTOR GERVASIO GONCALVES BARBOSA, 165;OLHOS D'ÁGUA;ENTRE AVE OLHOS DAGUA E RUA QUATRO MIL CENTO E VINTE E UM;2018-06-06 00:00:00;;LINESTRING (608100.10 7788528.92, 608102.05 7788528.09, 608106.13 7788526.43)
4402;18VHF-00116-2015;RUA MOISES FRANCISCO ROSA, 374;JARDIM DOS COMERCIÁRIOS;ENTRE RUA EDIVALDO JARDIM E RUA MARIA DO SOCORRO PARANHOS;2016-05-05 00:00:00;;LINESTRING (608554.31 7810962.06, 608548.37 7810964.24)
4403;17-VHF-0008542-2015;RUA PETROPOLIS, 233;TREVO;ENTRE BEC SETE E RUA ESTANISLAU PEDRO BOARDMAN;2015-06-09 00:00:00;;LINESTRING (603375.15 7807195.64, 603369.23 7807193.20)
4404;22-VHF-0023684-2011;RUA ALCINDO GONCALVES COTTA, 166;ADEMAR MALDONADO;ENTRE RUA O ATENEU E  ;2011-08-31 00:00:00;2013-09-18 00:00:00;LINESTRING (601935.04 7789981.38, 601936.47 7789974.28)
4405;16-VHF-0034443-2008;RUA JURUPARI, 149;SANTA LÚCIA;ENTRE RUA DEPUTADO MILTON SALES E RUA URANO;2011-09-02 00:00:00;;LINESTRING (609473.17 7792136.95, 609468.40 7792130.65)
4406;;RUA MOMBACA, 166;SÃO GABRIEL;ENTRE RUA SANTA ANA E RUA SANTA DOROTEIA;;2017-12-14 00:00:00;LINESTRING (613940.59 7804187.62, 613936.94 7804187.31, 613936.52 7804187.27, 613933.78 7804187.03)
4408;;RUA HONORINA ESTEVES GIANNETTI, 168;ITAPOÃ;ENTRE RUA JOAO EDMUNDO CALDEIRA BRANT E AVE DESEMBARGADOR MILTON DOS REIS;;;LINESTRING (608701.77 7806496.09, 608709.27 7806492.85)
4409;22-VHF-124588T-2019;RUA LACYR MAFFIA, 168;CONJUNTO JATOBÁ;ENTRE RUA NUBIA CRISTINA E RUA NARCISA PEREIRA;2020-01-09 00:00:00;;LINESTRING (600657.20 7787724.26, 600664.38 7787724.93)
4410;;RUA DOS CACADORES, 175;LAGOINHA LEBLON;ENTRE RUA GAMBOA E RUA OLGA PIMENTA GUIMARAES;;2015-06-08 00:00:00;LINESTRING (605058.24 7809552.10, 605065.42 7809551.61)
4411;26-VHF-0050859-2012;RUA FEIRA DE SANTANA, 169;RIBEIRO DE ABREU;ENTRE RUA PAULO CAMPOS MENDES E RUA JUAZEIRO DO NORTE;2013-01-22 00:00:00;2021-06-17 00:00:00;LINESTRING (615581.74 7806820.85, 615575.40 7806823.58)
4412;22-VHF-0006404-2010;RUA ALVARO DA SILVEIRA, 160;SANTA MARGARIDA;ENTRE RUA FRANCISCO OLIVIERI E RUA MARIO DUFLES;2010-12-09 00:00:00;;LINESTRING (602722.47 7791283.10, 602724.21 7791275.00)
4413;;RUA ANTONIO PEIXOTO GUIMARAES, 170;MONSENHOR MESSIAS;ENTRE RUA PIRACICABA E RUA MARCONDES;;2022-03-07 00:00:00;LINESTRING (607365.95 7797997.29, 607357.72 7797995.08)
4414;;RUA ARGEMIRO RODRIGUES DA SILVA, 170;APARECIDA SÉTIMA SEÇÃO;ENTRE RUA CIRILO GASPAR DE ARAUJO E RUA SANTA FRANCISCA;;2012-06-05 00:00:00;LINESTRING (608435.98 7800305.28, 608430.88 7800309.86)
4415;15-VHF-0009635-2015;RUA HELIOTERIO, 190;SANTA SOFIA;ENTRE PCA JOAQUIM BICALHO E BEC ESCADAO;2015-06-24 00:00:00;;LINESTRING (608266.76 7793626.06, 608268.94 7793627.47)
4014;18-VHF-0028073-2012;RUA ESTELA, 57;PIRATININGA;ENTRE RUA DALVA DE MATOS E RUA LAURA;2012-10-16 00:00:00;;LINESTRING (605889.26 7808580.69, 605887.92 7808587.41)
4015;19-HF-0000681-2018;RUA ITAJOBI, 25;VILA SÃO RAFAEL;ENTRE BEC SILVANI E BEC WALTER MENEZES;2018-12-18 00:00:00;;LINESTRING (614340.09 7797815.43, 614341.36 7797814.60, 614342.20 7797814.04, 614342.93 7797813.56, 614343.29 7797813.32)
4016;18-VHF-0021893-2015;RUA OSCAR CORREA, 51;FLORAMAR;ENTRE RUA MOTOQUEIRO LEANDRO THADEU E RUA ALVARO CAMARGOS SOBRINHO;2018-05-04 00:00:00;;LINESTRING (611776.28 7806284.29, 611777.05 7806275.42)
4018;20-VHF-266973T-2020;RUA CONSELHEIRO QUINTILIANO SILVA, 70;SANTO ANTÔNIO;ENTRE RUA JOAQUIM MURTINHO E RUA BARAO DE MACAUBAS;2021-05-27 16:48:00;;LINESTRING (610379.57 7794901.44, 610384.03 7794901.36, 610385.73 7794901.33)
4019;22-VHF-087272T-2018;RUA A, 53;VILA PINHO;ENTRE RUA COLETORA E RUA DAS ARVORES;2019-03-15 00:00:00;;LINESTRING (601833.68 7788572.94, 601839.87 7788576.04)
4020;26-VHF-0028225-2013;RUA AGENOR DE ABREU, 54;GOIÂNIA;ENTRE RUA ALZIRA FARAH E RUA AGUINALDO DE OLIVEIRA MANGEROTTI;2013-09-26 00:00:00;;LINESTRING (614781.75 7803137.58, 614782.49 7803141.02, 614783.33 7803144.90)
4021;26-VHF-0031281-2014;RUA ANTONIO MARIANO DE ABREU, 337;PAULO VI;ENTRE RUA ELAINE LEMOS E RUA ASSA-PEIXE;2015-02-05 00:00:00;;LINESTRING (615568.41 7805526.15, 615565.46 7805531.68)
4627;18-VHF-0000024-2022;RUA BRASIL, 252;COPACABANA;ENTRE RUA BLUMENAU E RUA CASTRO ALVES;2022-06-28 00:00:00;2022-06-28 00:00:00;LINESTRING (606374.22 7806497.13, 606366.89 7806498.00)
4628;15-VHF-010913T-2016;RUA EMIDIO BERUTO, 240;CINQUENTENÁRIO;ENTRE RUA NELSON DE SENNA E RUA EXPEDICIONARIO;2016-05-27 00:00:00;;LINESTRING (606291.05 7792777.64, 606296.95 7792782.06)
4629;15-VHF-145774T-2019;RUA ONZE DE ABRIL, 254;ALPES;ENTRE RUA ONZE DE AGOSTO E RUA THEOFILO VIEIRA;2020-02-19 00:00:00;2022-07-01 00:00:00;LINESTRING (608207.31 7793124.86, 608212.31 7793126.14)
4630;18-VHF-158321T-2019;RUA SEVERINO LARA, 310;PARQUE SÃO PEDRO;ENTRE RUA JOSE DO CARMO OLIVEIRA E RUA CLAUDINOR MENDES DA SILVEIRA;2021-02-10 00:00:00;;LINESTRING (609596.63 7808965.68, 609599.86 7808959.31)
4631;18-VHF-0291611-2021;RUA BERNARDINO OLIVEIRA PENA, 316;SÃO JOÃO BATISTA;ENTRE RUA ELCE RIBEIRO E RUA OTAVIO PEREIRA;2022-12-28 00:00:00;;LINESTRING (608257.52 7808047.60, 608261.96 7808053.20)
4632;03-VHF-0000051-2012;RUA DAVID RABELO, 276;JARDIM SÃO JOSÉ;ENTRE RUA JOAQUIM DE PAULA E RUA REDENCAO;2018-10-30 00:00:00;;LINESTRING (604972.94 7798373.86, 604980.56 7798374.97)
4633;17-VHF-0000083-2022;RUA JOSE SIMPLICIO MOREIRA, 254;TREVO;ENTRE RUA AUREA ELIZA VALADAO E RUA OTAVIO DE ALMEIDA NEVES;2023-02-17 00:00:00;;LINESTRING (603531.12 7805826.21, 603525.56 7805822.27)
4634;17-VHF-0000046-2015;RUA BICUIBA, 250;DOM BOSCO;ENTRE RUA ARGIRITA E RUA ARINOS;2016-02-23 00:00:00;;LINESTRING (604768.09 7797339.14, 604762.40 7797335.78)
4635;18-VHF-37758-2015;RUA JOSE MACHADO RIBEIRO, 57;CONJUNTO MINASCAIXA;ENTRE AVE SALAMANCA E RUA N;2016-04-20 00:00:00;;LINESTRING (608742.77 7809925.41, 608739.46 7809919.75)
4637;22-VHF-019423T-2016;RUA CARMELA ALUOTTO, 258;ARAGUAIA;ENTRE RUA SEMIRAMIS E RUA IPAMERI;2018-07-09 00:00:00;;LINESTRING (605206.25 7789594.80, 605201.44 7789590.05)
4638;;RUA FREI OTTO, 258;SANTA MÔNICA;ENTRE RUA ESCARPA E RUA CLEBER SOARES ANDRADE;;2013-01-15 00:00:00;LINESTRING (607126.66 7807464.10, 607123.75 7807457.73)
4639;15-VHF-0000132-2012;RUA LIBERO LEONE, 150;BURITIS;ENTRE AVE PROFESSOR MARIO WERNECK E RUA JURUENA;2012-10-23 00:00:00;;LINESTRING (608325.61 7791259.39, 608322.67 7791257.67, 608320.61 7791256.46)
4640;18-VHF-103361T-2018;RUA SAO LUIZ, 262;SÃO TOMÁZ;ENTRE RUA MARIA CANDIDA E RUA BARAO DE COROMANDEL;2019-08-14 00:00:00;;LINESTRING (609804.00 7805388.73, 609810.70 7805389.72)
4641;30-VHF-0000001-2018;RUA BARAO DO MONTE ALTO, 247;CARDOSO;ENTRE RUA BONFINOPOLIS E RUA BOM REPOUSO;2018-11-06 00:00:00;;LINESTRING (603916.34 7788354.62, 603925.94 7788356.35)
4642;22-VHF-0037365-2013;RUA CAETANO DE AZEREDO, 267;BARREIRO;ENTRE RUA PINHEIRO CHAGAS E RUA DOMICIANO VIEIRA;2013-10-21 00:00:00;;LINESTRING (603140.48 7790595.77, 603141.99 7790588.91)
4643;18-VHF-173532T-2019;RUA COLUNA PRESTES, 221;PROVIDÊNCIA;ENTRE RUA MANHUARA E RUA BELO ORIENTE;2020-03-09 00:00:00;;LINESTRING (612528.69 7803880.15, 612528.21 7803886.54)
