ID_SINALIZACAO_SEMAFORICA;COD_SINALIZACAO_SEMAFORICA;NOME;TP_TRAVESSIA_PEDESTRE;BOTOEIRA;BOTOEIRA_SONORA;LACO_DETECTOR_VEICULAR;QTD_TR_C_FOCO;QTD_TR_S_FOCO;GEOMETRIA
579;S7175;CONTORNO - CRISTOVAO COLOMBO;Travessia Parcial;Não;Não;Não;9;1;POINT (611494.77 7794838.01)
580;S7176;CONTORNO - CUIABA;Travessia Total;Não;Não;Não;5;0;POINT (609082.81 7796138.28)
581;S7177;CONTORNO - CURITIBA;Travessia sem Foco de Pedestre;Não;Não;Não;0;1;POINT (610990.83 7797850.01)
582;S7178;CONTORNO - ESPIRITO SANTO ? ARRUDAS;Travessia Parcial;Não;Não;Não;3;0;POINT (611362.37 7797617.20)
583;S7179;CONTORNO - ESPIRITO SANTO ? SAVASSI;Travessia Incompleta;Não;Não;Não;4;0;POINT (610643.90 7794916.23)
584;S7180;CONTORNO - ESTEVAO PINTO;Travessia Total;Não;Não;Não;6;0;POINT (612485.41 7795297.42)
585;S7181;CONTORNO - FERNANDES TOURINHO (SENTIDO NOSSA SENHORA DO CARMO);Somente Pedestre;Não;Não;Não;1;0;POINT (610400.64 7795121.07)
586;S7182;CONTORNO - FERNANDES TOURINHO (SENTIDO RAJA GABAGLIA);Travessia Parcial;Não;Não;Não;2;0;POINT (610409.01 7795125.92)
587;S7183;CONTORNO - FLORESTA;Travessia Total;Não;Não;Não;6;0;POINT (612110.55 7797718.15)
588;S7184;CONTORNO - FRANCISCO SALES;Travessia Incompleta;Não;Não;Não;2;2;POINT (612732.76 7795862.91)
589;S7185;CONTORNO - GETULIO VARGAS;Travessia Incompleta;Não;Sim;Não;4;1;POINT (611052.93 7794809.98)
591;S7187;CONTORNO - GUAJAJARAS;Travessia Incompleta;Não;Não;Não;2;4;POINT (609148.80 7796908.22)
592;S7188;CONTORNO - HERMILIO ALVES;Travessia Incompleta;Não;Não;Não;2;2;POINT (612360.31 7797288.90)
594;S7190;CONTORNO - JOAQUIM MURTINHO;Travessia sem Foco de Pedestre;Não;Não;Não;0;0;POINT (610514.34 7794950.64)
595;S7191;CONTORNO - JUIZ DA COSTA VAL;Travessia Incompleta;Não;Não;Não;3;0;POINT (613028.09 7796239.55)
596;S7192;CONTORNO - LEOPOLDINA;Travessia Incompleta;Não;Não;Não;3;0;POINT (610915.59 7794842.87)
597;S7193;CONTORNO - MARANHAO;Travessia Incompleta;Não;Não;Não;3;1;POINT (612746.23 7796822.24)
598;S7194;CONTORNO - MATO GROSSO;Travessia Incompleta;Não;Não;Não;1;0;POINT (610263.42 7797283.41)
599;S7195;CONTORNO - MONTE ALEGRE;Travessia Total;Não;Não;Não;6;0;POINT (612450.06 7795163.00)
601;S7197;CONTORNO - NOSSA SENHORA DO CARMO;Travessia Parcial;Não;Não;Não;6;0;POINT (611652.44 7794817.57)
602;S7198;CONTORNO - OIAPOQUE;Travessia Incompleta;Não;Não;Não;1;0;POINT (611191.51 7797681.46)
603;S7199;CONTORNO - OLEGARIO MACIEL;Travessia Total;Não;Não;Não;8;0;POINT (610043.34 7795368.35)
604;S7200;CONTORNO - OURO - GETULIO VARGAS;Travessia Parcial;Não;Não;Não;7;3;POINT (612586.49 7795682.69)
605;S7201;CONTORNO - OURO PRETO;Travessia Incompleta;Não;Não;Não;1;0;POINT (609967.01 7797260.13)
606;S7202;CONTORNO - PARACATU (SENTIDO CALAFATE);Somente Pedestre;Não;Não;Não;1;0;POINT (609829.29 7797298.25)
607;S7203;CONTORNO - PARACATU (SENTIDO CENTRO);Travessia Incompleta;Não;Não;Não;2;0;POINT (609826.39 7797271.10)
608;S7204;CONTORNO - PAULO DE FRONTIN (SENTIDO CALAFATE);Somente Pedestre;Não;Não;Não;1;0;POINT (610565.48 7797664.81)
609;S7205;CONTORNO - PAULO DE FRONTIN (SENTIDO CENTRO);Travessia Parcial;Não;Não;Não;3;0;POINT (610583.93 7797648.87)
610;S7206;CONTORNO - PLATINA;Travessia Incompleta;Não;Não;Não;2;2;POINT (609071.09 7796614.47)
611;S7207;CONTORNO - PROFESSOR MORAES;Travessia Parcial;Não;Não;Não;4;1;POINT (611782.63 7794831.04)
612;S7208;CONTORNO - PRUDENTE DE MORAIS;Travessia Total;Não;Não;Não;7;0;POINT (610245.20 7795313.83)
613;S7209;CONTORNO - RAJA GABAGLIA;Travessia Incompleta;Não;Não;Não;5;3;POINT (609596.09 7795430.48)
614;S7210;CONTORNO - RIO DE JANEIRO;Travessia Incompleta;Não;Não;Não;1;0;POINT (611227.72 7797651.82)
615;S7211;CONTORNO - RIO GRANDE DO SUL;Travessia Incompleta;Não;Não;Não;2;1;POINT (610444.63 7797480.79)
616;S7212;CONTORNO - SANTA CATARINA;Travessia Parcial;Não;Não;Não;4;0;POINT (610179.92 7795332.24)
617;S7213;CONTORNO - SAPUCAI;Travessia Incompleta;Não;Não;Não;6;0;POINT (611824.67 7797719.09)
618;S7214;CONTORNO - TENENTE GARRO;Travessia Incompleta;Não;Não;Não;3;0;POINT (613059.93 7796370.58)
619;S7215;CONTORNO - TIMBIRAS;Travessia Incompleta;Não;Não;Não;3;1;POINT (609112.94 7796774.04)
620;S7216;CONTORNO - UBERABA;Travessia Parcial;Não;Não;Não;6;0;POINT (609375.83 7797237.29)
622;S7218;CRISTOVAO COLOMBO - GETULIO VARGAS;Travessia Total;Não;Não;Não;8;0;POINT (611393.28 7795008.09)
623;S7219;CRISTOVAO COLOMBO - PALACIO DA LIBERDADE;Travessia sem Foco de Pedestre;Não;Não;Sim;0;0;POINT (611138.73 7795452.68)
624;S7220;CRISTOVAO COLOMBO - SANTA RITA DURAO;Travessia Incompleta;Não;Não;Não;1;0;POINT (611151.62 7795507.83)
625;S7221;CRISTOVAO COLOMBO - SERGIPE;Travessia Parcial;Não;Não;Não;4;0;POINT (611192.45 7795353.14)
626;S7222;CURITIBA - CARIJOS;Somente Pedestre;Não;Não;Não;1;2;POINT (610814.09 7797191.22)
628;S7224;CURITIBA - OIAPOQUE;Travessia Incompleta;Não;Não;Não;5;0;POINT (610957.42 7797732.90)
629;S7225;CURITIBA - PADRE BELCHIOR;Travessia Parcial;Não;Não;Não;4;0;POINT (610708.70 7796780.97)
630;S7226;CURITIBA - TAMOIOS;Travessia Incompleta;Não;Não;Não;2;1;POINT (610778.36 7797055.59)
631;S7227;DIAS ADORNO - MARTIM DE CARVALHO;Travessia Total;Sim;Não;Não;4;0;POINT (609820.18 7795859.73)
632;S7228;DIAS ADORNO - RODRIGUES CALDAS;Travessia Parcial;Não;Não;Não;3;0;POINT (609786.14 7795725.95)
633;S7229;DOMINGOS VIEIRA - MANAUS;Travessia Total;Não;Não;Não;5;0;POINT (612983.88 7796614.29)
634;S7230;ESPIRITO SANTO - ANTONIO DE ALBUQUERQUE;Travessia Incompleta;Não;Não;Não;1;3;POINT (610715.97 7795189.23)
635;S7231;ESPIRITO SANTO - CAETES;Travessia Total;Não;Não;Não;4;0;POINT (611292.38 7797354.25)
636;S7232;ESPIRITO SANTO - CARIJOS;Travessia Total;Não;Não;Não;3;0;POINT (611219.62 7797080.17)
637;S7233;ESPIRITO SANTO - FELIPE DOS SANTOS;Somente Pedestre;Não;Não;Não;1;1;POINT (610754.57 7795322.71)
638;S7234;ESPIRITO SANTO - FERNANDES TOURINHO;Travessia Total;Não;Não;Não;4;0;POINT (610680.64 7795052.60)
639;S7235;ESPIRITO SANTO - GOITACAZES;Travessia Parcial;Não;Não;Não;1;3;POINT (611111.96 7796676.73)
640;S7236;ESPIRITO SANTO - GUAICURUS;Travessia Parcial;Não;Não;Não;2;0;POINT (611338.84 7797527.93)
641;S7237;ESPIRITO SANTO - PROF. ANTONIO ALEIXO;Travessia Incompleta;Não;Não;Não;4;0;POINT (610790.44 7795459.55)
642;S7238;ESPIRITO SANTO - TUPIS;Travessia Incompleta;Não;Não;Não;2;0;POINT (611147.76 7796812.75)
643;S7239;ESTEVAO PINTO - CARAÇA;Travessia Total;Não;Não;Não;4;0;POINT (612833.12 7794491.60)
644;S7240;ESTEVAO PINTO - MONTE ALEGRE;Travessia Incompleta;Não;Não;Não;2;1;POINT (612590.02 7795194.13)
645;S7241;ESTEVAO PINTO - MUZAMBINHO;Travessia Total;Sim;Não;Não;4;0;POINT (612956.18 7794233.55)
646;S7242;ESTEVAO PINTO - PALMIRA;Travessia Total;Não;Não;Não;4;0;POINT (612747.59 7794909.03)
647;S7243;ESTEVAO PINTO - TRIFANA;Travessia Total;Não;Não;Não;4;0;POINT (612880.64 7794394.04)
648;S7244;FELIPE DOS SANTOS - MARILIA DE DIRCEU;Travessia Total;Não;Não;Não;4;0;POINT (610280.85 7795449.02)
649;S7245;FRANCISCO DESLANDES - GRAJAU;Somente Pedestre;Não;Não;Não;3;0;POINT (612205.47 7793512.59)
650;S7246;FRANCISCO DESLANDES - ITAPEMA;Travessia Parcial;Não;Não;Não;2;0;POINT (612111.22 7793641.31)
651;S7247;FRANCISCO DESLANDES - PASSATEMPO;Travessia Incompleta;Não;Não;Não;1;2;POINT (612023.70 7794119.85)
652;S7248;FRANCISCO SALES - ALFREDO BALENA (P?. HUGO WERNECK);Travessia Total;Não;Não;Não;8;0;POINT (612318.37 7796573.57)
653;S7249;FRANCISCO SALES - ASSIS CHATEAUBRIAND;Travessia Incompleta;Não;Não;Não;3;2;POINT (611920.14 7797259.32)
654;S7250;FRANCISCO SALES - BERNARDO MONTEIRO;Travessia Parcial;Não;Não;Não;4;1;POINT (612269.52 7796655.76)
655;S7251;FRANCISCO SALES - CEARA (PRA?A HUGO WERNECK);Travessia Incompleta;Não;Não;Não;3;1;POINT (612321.23 7796444.40)
656;S7252;FRANCISCO SALES - CEARA - TRAVESSIA DE PEDESTRES SANTA CASA;Somente Pedestre;Não;Não;Não;2;0;POINT (612321.35 7796444.20)
657;S7253;FRANCISCO SALES - ITAJUBA;Travessia Incompleta;Não;Não;Não;2;0;POINT (611828.38 7797417.48)
658;S7254;FRANCISCO SALES - MARECHAL DEODORO;Travessia Incompleta;Não;Não;Não;3;0;POINT (611973.94 7797167.53)
659;S7255;FRANCISCO SALES - PADRE ROLIM;Travessia Parcial;Não;Não;Não;4;1;POINT (612564.51 7796146.75)
660;S7256;GETULIO VARGAS - ALAGOAS;Travessia Total;Não;Sim;Não;7;0;POINT (611223.26 7794911.24)
661;S7257;GETULIO VARGAS - MARANHAO;Travessia Incompleta;Não;Não;Não;4;0;POINT (612422.30 7795605.14)
662;S7258;GETULIO VARGAS - PROFESSOR MORAES;Travessia Incompleta;Não;Não;Não;5;3;POINT (611907.49 7795306.26)
664;S7260;GETULIO VARGAS - TOME DE SOUZA (E.E. BARAO DO RIO BRANCO);Somente Pedestre;Não;Sim;Não;2;0;POINT (611588.58 7795122.86)
665;S7261;GON?ALVES DIAS - JOAO PINHEIRO - PRA?A DA LIBERDADE;Travessia Incompleta;Não;Não;Não;3;0;POINT (611169.66 7795792.00)
286;S3068;PADRE EUSTAQUIO - SANTA QUITERIA;Travessia sem Foco de Pedestre;Não;Não;Não;0;2;POINT (608237.46 7797842.86)
287;S3069;PARA DE MINAS - LORENA;Travessia Parcial;Não;Não;Não;2;0;POINT (606304.64 7797629.46)
288;S3070;PARA DE MINAS - MONTE LIBANO;Travessia Incompleta;Não;Não;Não;2;0;POINT (605912.51 7797682.38)
289;S3071;PARA DE MINAS - PELOTAS;Travessia Incompleta;Não;Não;Não;3;0;POINT (605788.03 7797702.09)
290;S3072;PARA DE MINAS - PRA?A SAO VICENTE DE PAULA;Travessia sem Foco de Pedestre;Não;Não;Não;0;2;POINT (605435.68 7797752.79)
291;S3073;PARA DE MINAS - SAUDE;Travessia Incompleta;Não;Não;Não;4;0;POINT (605528.12 7797739.04)
292;S3074;PARA DE MINAS - VILA RICA;Travessia Incompleta;Não;Não;Não;4;0;POINT (606677.13 7797616.80)
293;S3075;PEDRO II - ALAMEDA GERALDO S.OLIVEIRA (ELEVADO);Travessia sem Foco de Pedestre;Não;Não;Não;0;2;POINT (609505.01 7797712.67)
294;S3076;PEDRO II - ANFIBOLIOS;Travessia Incompleta;Não;Não;Não;2;2;POINT (609549.55 7797695.82)
295;S3077;PEDRO II - ANTONIO PEIXOTO GUIMARAES (DO CANAL);Travessia Parcial;Não;Não;Não;3;0;POINT (607394.82 7797859.43)
296;S3078;PEDRO II - CARLOS GOES;Travessia Incompleta;Não;Não;Não;2;0;POINT (606412.44 7798376.37)
297;S3079;PEDRO II - CARLOS LUZ;Travessia Incompleta;Não;Não;Não;2;1;POINT (608595.73 7798327.83)
298;S3080;PEDRO II - DESEMBARGADOR TINOCO;Travessia Incompleta;Não;Não;Não;2;2;POINT (606549.85 7798117.09)
299;S3081;PEDRO II - DOMINGOS PORTO (PASSAGEM DE PEDESTRES);Somente Pedestre;Não;Não;Não;2;0;POINT (606280.79 7798574.93)
300;S3082;PEDRO II - ESPINOSA;Travessia sem Foco de Pedestre;Não;Não;Não;0;3;POINT (608982.82 7798317.05)
922;S8088;RAJA GABAGLIA - CACHOEIRA DE MINAS;Travessia Incompleta;Não;Não;Sim;2;0;POINT (609063.60 7794200.32)
923;S8089;RAJA GABAGLIA - CINCO;Travessia sem Foco de Pedestre;Não;Não;Não;0;1;POINT (608729.30 7793440.89)
924;S8090;RAJA GABAGLIA - DIONISIO CERQUEIRA;Travessia sem Foco de Pedestre;Não;Não;Não;0;1;POINT (609527.60 7795194.59)
925;S8091;RAJA GABAGLIA - GENTIOS;Somente Pedestre;Não;Não;Não;2;2;POINT (608652.92 7793617.10)
926;S8092;RAJA GABAGLIA - JOSAFA BELO;Travessia Incompleta;Não;Não;Não;1;2;POINT (609519.18 7795147.18)
927;S8093;RAJA GABAGLIA - JOSE RODRIGUES PEREIRA;Travessia sem Foco de Pedestre;Não;Não;Não;0;0;POINT (609402.51 7791611.07)
928;S8094;RAJA GABAGLIA - JUIZ AQUILES VELOSO;Travessia Incompleta;Sim;Não;Sim;3;0;POINT (609094.66 7792508.39)
929;S8095;RAJA GABAGLIA - LUDGERO DOLABELA;Travessia Parcial;Não;Não;Não;3;0;POINT (609552.65 7795294.21)
930;S8096;RAJA GABAGLIA - PAULO FREIRE DE ARAUJO;Travessia Incompleta;Sim;Não;Sim;3;0;POINT (609104.82 7792427.74)
931;S8097;RAJA GABAGLIA - PROF.BARONI (HOSP. MADRE TEREZA);Travessia Incompleta;Sim;Não;Sim;4;2;POINT (609190.61 7794489.28)
932;S8098;RAJA GABAGLIA - PROF.SILVIO VASCONCELOS (ANEL 1);Travessia Incompleta;Sim;Não;Sim;2;0;POINT (609132.26 7792818.23)
933;S8099;RAJA GABAGLIA - PROF.SILVIO VASCONCELOS (ANEL 2);Travessia Parcial;Não;Não;Sim;2;0;POINT (609120.90 7792761.03)
934;S8100;RAJA GABAGLIA - RADIANTE;Travessia sem Foco de Pedestre;Não;Não;Sim;0;2;POINT (608953.01 7793166.30)
935;S8101;RAJA GABAGLIA - RODOVIA MG30;Travessia sem Foco de Pedestre;Não;Não;Sim;0;0;POINT (610166.08 7791259.34)
936;S8102;RAJA GABAGLIA - SETE CAMARA;Travessia sem Foco de Pedestre;Não;Não;Sim;0;0;POINT (609481.49 7794706.40)
937;S8103;RAJA GABAGLIA - TRIBUNAL DE CONTAS MG (PASSAGEM DE PEDESTRES);Somente Pedestre;Sim;Não;Não;2;0;POINT (608982.48 7794148.94)
938;S8104;SILVA LOBO - ANDRE FERNANDES;Travessia sem Foco de Pedestre;Não;Não;Não;0;0;POINT (607568.75 7795678.59)
939;S8105;SILVA LOBO - CANAA;Travessia sem Foco de Pedestre;Não;Não;Não;0;5;POINT (607777.23 7795197.29)
940;S8106;SILVA LOBO - HELIANTO (TRAVESSIA DE PEDESTRE);Somente Pedestre;Não;Não;Não;2;0;POINT (607570.99 7795748.05)
941;S8107;SILVA LOBO - IGREJA QUADRANGULAR (PASSAGEM DE PEDESTRES);Somente Pedestre;Sim;Não;Não;2;0;POINT (607582.22 7795936.72)
942;S8108;SILVA LOBO - JOAO DA CUNHA;Travessia Incompleta;Não;Não;Não;1;0;POINT (607621.08 7796028.34)
943;S8109;SILVA LOBO - PLATINA;Travessia Incompleta;Não;Não;Não;3;5;POINT (607550.48 7796382.43)
944;S8110;SILVA LOBO - TURQUESA;Travessia Incompleta;Não;Não;Não;2;0;POINT (607615.22 7796173.49)
945;S8111;SILVA LOBO - XAPURI;Travessia Incompleta;Não;Não;Não;3;1;POINT (608039.85 7794841.66)
946;S4068;MIGUEL PERRELA - CASTELO DA BEIRA;Travessia Total;Não;Não;Não;4;0;POINT (605151.58 7801824.97)
947;S8113;TEREZA CRISTINA - BENJAMIN FLORES;Travessia Incompleta;Não;Não;Não;2;1;POINT (606133.15 7793285.09)
948;S7419;JOSAFA BELO - EDUARDO PORTO;Travessia Incompleta;Não;Não;Não;2;0;POINT (609869.72 7795174.37)
949;S8143;TEREZA CRISTINA - RUA SEIS;Travessia Incompleta;Não;Não;Não;2;0;POINT (605880.95 7794543.82)
950;S8116;TEREZA CRISTINA - DOM JOAO VI;Travessia Parcial;Não;Não;Não;3;0;POINT (606057.83 7793131.00)
951;S4074;TANCREDO NEVES - CASTELO DE ALENQUER;Travessia Incompleta;Não;Não;Não;3;0;POINT (605390.09 7801131.24)
952;S8118;TEREZA CRISTINA - MAGI SALOMAO;Travessia Incompleta;Não;Não;Não;4;0;POINT (606151.95 7794828.27)
953;S7420;CONTORNO - GON?ALVES DIAS;Travessia Total;Não;Não;Não;6;0;POINT (609006.81 7796364.76)
954;S8120;TEREZA CRISTINA - MINASGAS;Travessia Incompleta;Não;Não;Não;3;0;POINT (605128.70 7792770.86)
955;S7421;GON?ALVES DIAS - UBERABA;Travessia Parcial;Não;Não;Não;4;1;POINT (609140.12 7796331.46)
956;S7423;PROF. ANTONIO ALEIXO - SAO PAULO;Travessia Total;Não;Não;Não;4;0;POINT (610519.03 7795531.27)
957;S8123;TEREZA CRISTINA - VIA 210;Travessia Incompleta;Não;Não;Não;2;0;POINT (604728.91 7792678.62)
958;S8124;URSULA PAULINO - ALAIR PEREIRA MELO;Travessia Incompleta;Não;Não;Não;4;0;POINT (605608.25 7792332.45)
959;S8125;URSULA PAULINO - ANTONIO GRAVATA (PASSAGEM DE PEDESTRES);Somente Pedestre;Não;Não;Não;1;0;POINT (606385.77 7793308.71)
960;S8126;URSULA PAULINO - AUGUSTO JOSE DOS SANTOS;Travessia Parcial;Não;Não;Não;4;0;POINT (605590.08 7792281.37)
961;S8127;URSULA PAULINO - CANOAS;Travessia Total;Não;Não;Não;4;0;POINT (605696.28 7792514.58)
962;S8128;URSULA PAULINO - ITAMAR TEIXEIRA;Travessia Parcial;Não;Não;Não;2;0;POINT (605499.61 7792043.55)
963;S8129;URSULA PAULINO - JULIO DE CASTILHOS;Travessia sem Foco de Pedestre;Não;Não;Não;0;3;POINT (606285.82 7793150.73)
964;S4076;TANCREDO NEVES - GERALDO JARDIM LINHARES;Travessia sem Foco de Pedestre;Não;Não;Não;0;0;POINT (605472.48 7799799.30)
965;S8131;URSULA PAULINO - ORQUIDEA (PASSAGEM DE PEDESTRES);Somente Pedestre;Não;Não;Não;1;1;POINT (606458.22 7793405.86)
966;S8132;URSULA PAULINO - REGINA TEIXEIRA;Travessia Parcial;Não;Não;Não;4;0;POINT (605462.30 7791840.95)
967;S8133;VIA 210 - ITAMAR TEIXEIRA;Travessia Incompleta;Não;Não;Não;4;1;POINT (605244.70 7792006.56)
968;S8134;BARAO HOMEM DE MELO - SEBASTIAO DE BARROS;Travessia Incompleta;Sim;Não;Não;2;1;POINT (607631.81 7794686.57)
969;S8135;FRANCISCO SA - BERNADINO DE LIMA;Travessia Incompleta;Não;Não;Não;2;1;POINT (608895.11 7795825.36)
970;S8136;RAJA GABAGLIA - RUA 13 DE SETEMBRO;Travessia Incompleta;Não;Não;Não;3;0;POINT (608805.62 7793421.73)
971;S8137;RAJA GABAGLIA - PASSAGEM DE PEDESTRE - LABRE - MG;Somente Pedestre;Não;Não;Não;2;0;POINT (608914.95 7793225.89)
972;S8138;URSULA PAULINO - BOQUEIRAO;Travessia Incompleta;Não;Não;Não;2;0;POINT (605842.45 7792732.05)
973;S8139;PROF. MARIO WERNECK - DR. CONSUL WALTER;Travessia Incompleta;Não;Não;Não;3;1;POINT (607946.76 7790876.89)
974;S8140;PROF. MARIO WERNECK - ENG. ALUISIO ROCHA;Travessia Incompleta;Não;Não;Não;3;0;POINT (607821.91 7790849.12)
976;S8143;AMAZONAS - PEDRA BONITA;Somente Pedestre;Não;Não;Não;3;3;POINT (608329.91 7795812.58)
977;S1071;MARIA GERTRUDES DOS SANTOS - CORONEL JOAQUIM DOS SANTOS;Travessia Total;Não;Não;Não;4;0;POINT (604872.52 7808297.77)
978;S8144;AMAZONAS - CURA D' ARS;Somente Pedestre;Não;Não;Não;2;2;POINT (608492.31 7795846.24)
979;S8145;RAJA GABAGLIA - OLIMPIO DE ASSIS;Travessia Incompleta;Sim;Não;Não;2;1;POINT (609478.56 7794933.29)
980;S8146;BARAO HOMEM DE MELO - PROFESSOR MARIO WERNECK;Somente Pedestre;Não;Não;Não;2;0;POINT (609340.79 7791938.07)
981;S8147;PLATINA - PASSAGEM DE PEDESTRES BECO GALO;Somente Pedestre;Não;Não;Não;2;0;POINT (607829.76 7796648.95)
982;S8148;AMAZONAS - BRUMADINHO;Somente Pedestre;Não;Não;Não;2;0;POINT (607832.62 7795826.21)
983;S8149;PROF. MARIO WERNECK - JORNALISTA GUILHERME APGAUA;Travessia Incompleta;Não;Não;Não;3;0;POINT (607484.20 7790800.83)
984;S8150;PROF. MARIO WERNECK - DEPUTADO CRISTOVAM CHIARADIA;Travessia Incompleta;Não;Não;Não;2;1;POINT (607317.94 7790798.28)
985;S9001;AFONSO VAZ DE MELO - BENEDITO DOS SANTOS;Somente Pedestre;Não;Não;Não;1;1;POINT (602440.30 7791051.07)
986;S9002;AFONSO VAZ DE MELO - BOAVENTURA COSTA;Travessia Parcial;Não;Não;Não;3;0;POINT (602304.84 7790987.11)
987;S9003;AFONSO VAZ DE MELO - CABO VALERIO SANTOS (SETE);Travessia Parcial;Não;Não;Não;2;0;POINT (601616.53 7790411.09)
988;S9004;AFONSO VAZ DE MELO - HONORIO HERMETO;Somente Pedestre;Não;Não;Não;2;0;POINT (602654.19 7791149.96)
989;S9005;AFONSO VAZ DE MELO - JOSE GON?ALVES;Travessia Incompleta;Não;Não;Não;2;1;POINT (602237.85 7790954.22)
990;S9006;AFONSO VAZ DE MELO - LUCIO DOS SANTOS;Travessia Incompleta;Não;Não;Não;2;0;POINT (602373.14 7791018.89)
992;S9008;AFONSO VAZ DE MELO - PUC - BARREIRO;Somente Pedestre;Sim;Não;Não;1;0;POINT (601983.66 7790753.95)
993;S9009;AFONSO VAZ DE MELO - RESTAURANTE POPULAR (PASSAGEM DE PEDESTRES);Somente Pedestre;Não;Não;Não;1;0;POINT (602034.37 7790797.68)
994;S9010;AFONSO VAZ DE MELO - VISCONDE DE IBITURUNA;Travessia Parcial;Não;Não;Não;2;0;POINT (602901.41 7791269.00)
995;S9011;ANTONIO EUSTAQUIO PIAZZA - CAETANO VASCONCELOS;Travessia sem Foco de Pedestre;Não;Não;Não;0;0;POINT (600519.19 7789689.15)
376;S6042;JOSE CANDIDO DA SILVEIRA - JOSE MOREIRA BARROSA;Travessia Incompleta;Não;Não;Não;3;0;POINT (614421.15 7801905.72)
377;S6043;JOSE CANDIDO DA SILVEIRA - LAURO GOMES VIDAL;Travessia Incompleta;Não;Não;Não;4;2;POINT (613788.73 7801443.52)
378;S6044;JOSE CANDIDO DA SILVEIRA - RETORNO (VIA?AO TORRES);Travessia Parcial;Não;Não;Não;3;0;POINT (614254.71 7801868.80)
379;S6045;JOSE CANDIDO DA SILVEIRA - SAO LAZARO;Travessia Parcial;Não;Não;Não;3;0;POINT (612531.42 7799884.92)
380;S6046;JOSE CANDIDO DA SILVEIRA - SAO LAZARO (PEDESTRE);Somente Pedestre;Não;Não;Não;1;0;POINT (612528.87 7799900.97)
381;S6047;JOSE CANDIDO DA SILVEIRA - TABELIAO FERREIRA - CONSELHEIRO LAFAIETE;Travessia Incompleta;Não;Não;Não;5;1;POINT (612923.81 7800049.05)
384;S6005;ANDRADAS - BONINAS;Travessia Parcial;Não;Não;Não;3;0;POINT (614169.73 7798743.00)
385;S6051;NIQUELINA - FRUTAL;Somente Pedestre;Não;Não;Não;1;0;POINT (613803.28 7797064.03)
386;S6052;NIQUELINA - JURAMENTO - FLUORINA;Travessia Total;Não;Não;Não;4;0;POINT (614592.66 7797445.57)
387;S6053;NIQUELINA - SANTA LUZIA;Travessia sem Foco de Pedestre;Não;Não;Não;0;3;POINT (613647.28 7796895.78)
388;S6054;NIQUELINA - TENENTE ANASTACIO;Travessia sem Foco de Pedestre;Não;Não;Não;0;3;POINT (613447.40 7796711.86)
389;S6055;PETROLINA - CONSELHEIRO LAFAIETE;Travessia sem Foco de Pedestre;Não;Não;Não;0;3;POINT (612686.69 7799136.59)
390;S6056;PITANGUI - JOAO GUALBERTO FILHO;Travessia Incompleta;Não;Não;Não;2;0;POINT (612415.09 7798495.74)
391;S6057;RAUL MENDES - BUENO BRANDAO;Somente Pedestre;Sim;Não;Não;1;0;POINT (612355.63 7797500.41)
392;S6002;ALPHONSUS GUIMARAES - FLUORINA;Travessia sem Foco de Pedestre;Não;Não;Não;0;2;POINT (614584.23 7797532.07)
393;S6009;ANDRADAS - MOISES KALIL;Travessia Incompleta;Não;Não;Não;3;0;POINT (613872.26 7797175.95)
394;S6020;CONSELHEIRO ROCHA - PETROLINA;Travessia Incompleta;Não;Não;Não;2;0;POINT (613711.95 7798363.21)
395;S6021;CONSELHEIRO ROCHA - SAO BENTO;Travessia sem Foco de Pedestre;Não;Não;Não;0;2;POINT (613730.80 7798815.72)
396;S6019;CONSELHEIRO ROCHA - ARTHUR ALVIM;Somente Pedestre;Sim;Não;Não;2;0;POINT (613748.56 7798635.48)
397;S6059;SILVIANO BRANDAO - CALDEIRA BRANT;Travessia Incompleta;Não;Não;Não;3;1;POINT (612333.97 7798139.38)
398;S6058;SILVIANO BRANDAO - ALABASTRO;Travessia Parcial;Não;Não;Não;4;0;POINT (612942.84 7797933.72)
399;S6001;ALABASTRO - POUSO ALEGRE;Travessia Incompleta;Não;Não;Não;2;0;POINT (612929.15 7797833.28)
400;S6007;ANDRADAS - JORDAO;Travessia Incompleta;Não;Não;Não;2;1;POINT (614244.85 7797902.94)
401;S6060;SILVIANO BRANDAO - CAPURAQUE;Travessia Incompleta;Não;Não;Não;1;0;POINT (611922.82 7798673.26)
402;S6068;VARGINHA - POUSO ALEGRE;Travessia Total;Não;Não;Não;4;0;POINT (611308.62 7797957.19)
403;S6069;ANDRADAS - PASSAGEM DE PEDESTRES  - UPA LESTE;Somente Pedestre;Sim;Não;Não;2;0;POINT (615481.32 7798587.44)
404;S6070;MEM DE SA - MARACANA;Travessia Total;Não;Não;Não;4;0;POINT (613993.73 7796966.83)
405;S7001;AFONSO PENA (TELEMAR);Somente Pedestre;Não;Não;Não;2;0;POINT (612728.53 7794284.13)
406;S7002;AFONSO PENA - ALBITA;Travessia Incompleta;Não;Não;Não;1;0;POINT (612406.81 7794835.18)
407;S7003;AFONSO PENA - ALVARES CABRAL;Travessia Parcial;Não;Não;Não;4;0;POINT (611431.62 7796518.81)
408;S7004;AFONSO PENA - AMAZONAS (P?. SETE);Travessia Total;Não;Sim;Não;8;0;POINT (611086.36 7797118.62)
409;S7005;AFONSO PENA - BAHIA;Travessia Parcial;Não;Não;Não;6;0;POINT (611289.49 7796766.23)
